0,34,0.0341202,1.07658,102.443,102.442
1,34,0.0341202,1.07658,102.143,102.142
2,34,0.0341202,1.07658,102.593,102.592
3,34,0.0341202,1.07658,102.743,102.742
4,34,0.0341202,1.07658,102.893,102.892
5,34,0.0341202,1.07658,101.993,101.992
6,34,0.0341202,1.07658,101.543,101.542
7,34,0.0341202,1.07658,102.743,102.742
8,34,0.0341202,1.07658,102.593,102.592
9,34,0.0341202,1.07658,102.893,102.892
10,34,0.0341202,1.07658,103.793,103.792
11,34,0.0341202,1.07658,103.793,103.792
12,34,0.0341202,1.07658,103.043,103.042
13,34,0.0341202,1.07658,103.043,103.042
14,34,0.0341202,1.07658,102.893,102.892
15,34,0.0341202,1.07658,103.643,103.642
16,34,0.0341202,1.07658,104.843,104.842
17,34,0.0341202,1.07658,106.343,106.342
18,34,0.0341202,1.07658,107.243,107.242
19,34,0.0341202,1.07658,107.843,107.842
20,34,0.0341202,1.07658,107.243,107.242
21,34,0.0341202,1.07658,107.093,107.092
22,34,0.0341202,1.07658,107.243,107.242
23,34,0.0341202,1.07658,107.093,107.092
24,34,0.0341202,1.07658,107.543,107.542
25,34,0.0341202,1.07658,107.843,107.842
26,34,0.0341202,1.07658,108.743,108.742
27,34,0.0341202,1.07658,110.243,110.242
28,34,0.0341202,1.07658,110.393,110.392
29,34,0.0341202,1.07658,110.393,110.392
30,34,0.0341202,1.07658,110.393,110.392
31,34,0.0341202,1.07658,110.993,110.992
32,34,0.0341202,1.07658,110.693,110.692
33,34,0.0341202,1.07658,110.993,110.992
34,34,0.0341202,1.07658,111.743,111.742
35,34,0.0341202,1.07658,111.443,111.442
36,34,0.0341202,1.07658,109.793,109.792
37,34,0.0341202,1.07658,109.193,109.192
38,34,0.0341202,1.07658,108.893,108.892
39,34,0.0341202,1.07658,109.493,109.492
40,34,0.0341202,1.07658,110.693,110.692
41,34,0.0341202,1.07658,112.193,112.192
42,34,0.0341202,1.07658,112.193,112.192
43,34,0.0341202,1.07658,112.943,112.942
44,34,0.0341202,1.07658,113.393,113.392
45,34,0.0341202,1.07658,114.742,114.741
46,34,0.0341202,1.07658,115.492,115.491
47,34,0.0341202,1.07658,115.492,115.491
48,34,0.0341202,1.07658,116.392,116.391
49,34,0.0341202,1.07658,116.092,116.091
50,34,0.0341202,1.07658,117.442,117.441
51,34,0.0341202,1.07658,118.042,118.041
52,34,0.0341202,1.07658,118.342,118.341
53,34,0.0341202,1.07658,119.092,119.091
54,34,0.0341202,1.07658,118.942,118.941
55,34,0.0341202,1.07658,118.192,118.191
56,34,0.0341202,1.07658,117.592,117.591
57,34,0.0341202,1.07658,117.292,117.291
58,34,0.0341202,1.07658,117.442,117.441
59,34,0.0341202,1.07658,116.692,116.691
60,34,0.0341202,1.07658,114.142,114.141
61,34,0.0341202,1.07658,112.343,112.342
62,34,0.0341202,1.07658,111.443,111.442
63,34,0.0341202,1.07658,112.043,112.042
64,34,0.0341202,1.07658,113.393,113.392
65,34,0.0341202,1.07658,114.292,114.291
66,34,0.0341202,1.07658,114.142,114.141
67,34,0.0341202,1.07658,113.093,113.092
68,34,0.0341202,1.07658,112.193,112.192
69,34,0.0341202,1.07658,111.593,111.592
70,34,0.0341202,1.07658,110.393,110.392
71,34,0.0341202,1.07658,108.743,108.742
72,34,0.0341202,1.07658,107.093,107.092
73,34,0.0341202,1.07658,106.343,106.342
74,34,0.0341202,1.07658,106.193,106.192
75,34,0.0341202,1.07658,106.493,106.492
76,34,0.0341202,1.07658,106.793,106.792
77,34,0.0341202,1.07658,106.493,106.492
78,34,0.0341202,1.07658,106.193,106.192
79,34,0.0341202,1.07658,106.343,106.342
80,34,0.0341202,1.07658,106.493,106.492
81,34,0.0341202,1.07658,106.643,106.642
82,34,0.0341202,1.07658,107.093,107.092
83,34,0.0341202,1.07658,106.943,106.942
84,34,0.0341202,1.07658,106.343,106.342
85,34,0.0341202,1.07658,106.043,106.042
86,34,0.0341202,1.07658,105.893,105.892
87,34,0.0341202,1.07658,106.193,106.192
88,34,0.0341202,1.07658,106.493,106.492
89,34,0.0341202,1.07658,106.343,106.342
90,34,0.0341202,1.07658,106.193,106.192
91,34,0.0341202,1.07658,106.343,106.342
92,34,0.0341202,1.07658,106.343,106.342
93,34,0.0341202,1.07658,106.193,106.192
94,34,0.0341202,1.07658,106.043,106.042
95,34,0.0341202,1.07658,106.043,106.042
96,34,0.0341202,1.07658,105.893,105.892
97,34,0.0341202,1.07658,105.743,105.742
98,34,0.0341202,1.07658,105.743,105.742
99,34,0.0341202,1.07658,105.743,105.742
100,34,0.0341202,1.07658,105.743,105.742
101,34,0.0341202,1.07658,105.743,105.742
102,34,0.0341202,1.07658,105.893,105.892
103,34,0.0341202,1.07658,106.193,106.192
104,34,0.0341202,1.07658,106.493,106.492
105,34,0.0341202,1.07658,106.643,106.642
106,34,0.0341202,1.07658,106.493,106.492
107,34,0.0341202,1.07658,106.193,106.192
108,34,0.0341202,1.07658,105.893,105.892
109,34,0.0341202,1.07658,105.893,105.892
110,34,0.0341202,1.07658,106.193,106.192
111,34,0.0341202,1.07658,106.943,106.942
112,34,0.0341202,1.07658,107.693,107.692
113,34,0.0341202,1.07658,107.993,107.992
114,34,0.0341202,1.07658,108.293,108.292
115,34,0.0341202,1.07658,108.443,108.442
116,34,0.0341202,1.07658,108.293,108.292
117,34,0.0341202,1.07658,108.293,108.292
118,34,0.0341202,1.07658,108.593,108.592
119,34,0.0341202,1.07658,109.193,109.192
120,34,0.0341202,1.07658,109.643,109.642
121,34,0.0341202,1.07658,110.393,110.392
122,34,0.0341202,1.07658,111.293,111.292
123,34,0.0341202,1.07658,112.043,112.042
124,34,0.0341202,1.07658,112.193,112.192
125,34,0.0341202,1.07658,112.193,112.192
126,34,0.0341202,1.07658,112.343,112.342
127,34,0.0341202,1.07658,112.343,112.342
128,34,0.0341202,1.07658,112.193,112.192
129,34,0.0341202,1.07658,111.593,111.592
130,34,0.0341202,1.07658,110.993,110.992
131,34,0.0341202,1.07658,110.093,110.092
132,34,0.0341202,1.07658,109.043,109.042
133,34,0.0341202,1.07658,108.743,108.742
134,34,0.0341202,1.07658,107.843,107.842
135,34,0.0341202,1.07658,106.643,106.642
136,34,0.0341202,1.07658,105.743,105.742
137,34,0.0341202,1.07658,105.293,105.292
138,34,0.0341202,1.07658,105.143,105.142
139,34,0.0341202,1.07658,105.143,105.142
140,34,0.0341202,1.07658,104.843,104.842
141,34,0.0341202,1.07658,104.543,104.542
142,34,0.0341202,1.07658,104.693,104.692
143,34,0.0341202,1.07658,104.693,104.692
144,34,0.0341202,1.07658,104.543,104.542
145,34,0.0341202,1.07658,104.693,104.692
146,34,0.0341202,1.07658,104.843,104.842
147,34,0.0341202,1.07658,104.993,104.992
148,34,0.0341202,1.07658,104.843,104.842
149,34,0.0341202,1.07658,104.693,104.692
150,34,0.0341202,1.07658,104.693,104.692
151,34,0.0341202,1.07658,104.843,104.842
152,34,0.0341202,1.07658,104.993,104.992
153,34,0.0341202,1.07658,105.593,105.592
154,34,0.0341202,1.07658,105.893,105.892
155,34,0.0341202,1.07658,105.893,105.892
156,34,0.0341202,1.07658,105.293,105.292
157,34,0.0341202,1.07658,104.993,104.992
158,34,0.0341202,1.07658,104.843,104.842
159,34,0.0341202,1.07658,105.593,105.592
160,34,0.0341202,1.07658,106.793,106.792
161,34,0.0341202,1.07658,108.893,108.892
162,34,0.0341202,1.07658,110.093,110.092
163,34,0.0341202,1.07658,110.843,110.842
164,34,0.0341202,1.07658,110.393,110.392
165,34,0.0341202,1.07658,109.943,109.942
166,34,0.0341202,1.07658,108.893,108.892
167,34,0.0341202,1.07658,109.343,109.342
168,34,0.0341202,1.07658,109.643,109.642
169,34,0.0341202,1.07658,109.193,109.192
170,34,0.0341202,1.07658,109.193,109.192
171,34,0.0341202,1.07658,109.193,109.192
172,34,0.0341202,1.07658,109.193,109.192
173,34,0.0341202,1.07658,109.043,109.042
174,34,0.0341202,1.07658,109.193,109.192
175,34,0.0341202,1.07658,108.893,108.892
176,34,0.0341202,1.07658,108.293,108.292
177,34,0.0341202,1.07658,107.543,107.542
178,34,0.0341202,1.07658,106.493,106.492
179,34,0.0341202,1.07658,105.593,105.592
180,34,0.0341202,1.07658,104.693,104.692
181,34,0.0341202,1.07658,104.393,104.392
182,34,0.0341202,1.07658,104.093,104.092
183,34,0.0341202,1.07658,103.793,103.792
184,34,0.0341202,1.07658,103.643,103.642
185,34,0.0341202,1.07658,103.343,103.342
186,34,0.0341202,1.07658,103.043,103.042
187,34,0.0341202,1.07658,102.593,102.592
188,34,0.0341202,1.07658,102.293,102.292
189,34,0.0341202,1.07658,101.093,101.092
190,34,0.0341202,1.07658,100.193,100.193
191,34,0.0341202,1.07658,100.793,100.792
192,34,0.0341202,1.07658,101.543,101.542
193,34,0.0341202,1.07658,101.693,101.692
194,34,0.0341202,1.07658,101.843,101.842
195,34,0.0341202,1.07658,101.993,101.992
196,34,0.0341202,1.07658,102.293,102.292
197,34,0.0341202,1.07658,102.443,102.442
198,34,0.0341202,1.07658,102.743,102.742
199,34,0.0341202,1.07658,103.193,103.192
200,34,0.0341202,1.07658,103.493,103.492
201,34,0.0341202,1.07658,103.793,103.792
202,34,0.0341202,1.07658,103.643,103.642
203,34,0.0341202,1.07658,103.493,103.492
204,34,0.0341202,1.07658,103.193,103.192
205,34,0.0341202,1.07658,104.843,104.842
206,34,0.0341202,1.07658,104.843,104.842
207,34,0.0341202,1.07658,104.843,104.842
208,34,0.0341202,1.07658,104.693,104.692
209,34,0.0341202,1.07658,104.393,104.392
210,34,0.0341202,1.07658,103.943,103.942
211,34,0.0341202,1.07658,103.793,103.792
212,34,0.0341202,1.07658,103.943,103.942
213,34,0.0341202,1.07658,103.943,103.942
214,34,0.0341202,1.07658,103.943,103.942
215,34,0.0341202,1.07658,103.643,103.642
216,34,0.0341202,1.07658,103.343,103.342
217,34,0.0341202,1.07658,103.343,103.342
218,34,0.0341202,1.07658,103.193,103.192
219,34,0.0341202,1.07658,103.493,103.492
220,34,0.0341202,1.07658,103.793,103.792
221,34,0.0341202,1.07658,103.793,103.792
222,34,0.0341202,1.07658,103.643,103.642
223,34,0.0341202,1.07658,103.943,103.942
224,34,0.0341202,1.07658,104.093,104.092
225,34,0.0341202,1.07658,103.793,103.792
226,34,0.0341202,1.07658,103.943,103.942
227,34,0.0341202,1.07658,103.493,103.492
228,34,0.0341202,1.07658,102.743,102.742
229,34,0.0341202,1.07658,102.443,102.442
230,34,0.0341202,1.07658,102.443,102.442
231,34,0.0341202,1.07658,102.893,102.892
232,34,0.0341202,1.07658,103.343,103.342
233,34,0.0341202,1.07658,104.093,104.092
234,34,0.0341202,1.07658,104.243,104.242
235,34,0.0341202,1.07658,104.243,104.242
236,34,0.0341202,1.07658,104.543,104.542
237,34,0.0341202,1.07658,104.993,104.992
238,34,0.0341202,1.07658,105.593,105.592
239,34,0.0341202,1.07658,105.893,105.892
240,34,0.0341202,1.07658,105.743,105.742
241,34,0.0341202,1.07658,106.043,106.042
242,34,0.0341202,1.07658,106.193,106.192
